id,attack_cat
17214,Exploits
17215,DoS
17216,Exploits
17217,Normal
17218,Generic
17219,Generic
17220,Normal
17221,Shellcode
17222,Worms
17223,Fuzzers
17224,Shellcode
17225,Shellcode
17226,Normal
17227,Reconnaissance
17228,Generic
17229,Generic
17230,Normal
17231,Generic
17232,Normal
17233,Shellcode
17234,Normal
17235,Exploits
17236,Backdoor
17237,Fuzzers
17238,Normal
17239,Worms
17240,Worms
17241,Fuzzers
17242,Fuzzers
17243,Normal
17244,Fuzzers
17245,Normal
17246,Normal
17247,Fuzzers
17248,Normal
17249,Backdoor
17250,Generic
17251,Exploits
17252,Shellcode
17253,Normal
17254,Reconnaissance
17255,Fuzzers
17256,Generic
17257,Worms
17258,Normal
17259,Normal
17260,Reconnaissance
17261,Normal
17262,Shellcode
17263,Normal
17264,Reconnaissance
17265,Generic
17266,Generic
17267,Generic
17268,Generic
17269,Fuzzers
17270,Normal
17271,Reconnaissance
17272,Backdoor
17273,Generic
17274,Reconnaissance
17275,Shellcode
17276,Generic
17277,Shellcode
17278,Normal
17279,Exploits
17280,Generic
17281,Fuzzers
17282,Exploits
17283,Normal
17284,Reconnaissance
17285,Exploits
17286,Worms
17287,Normal
17288,Normal
17289,Backdoor
17290,Backdoor
17291,Analysis
17292,Exploits
17293,Backdoor
17294,Normal
17295,Normal
17296,Normal
17297,Normal
17298,Normal
17299,Exploits
17300,Reconnaissance
17301,Shellcode
17302,Backdoor
17303,Normal
17304,Generic
17305,Analysis
17306,Normal
17307,Fuzzers
17308,Backdoor
17309,Generic
17310,Fuzzers
17311,Fuzzers
17312,Normal
17313,Backdoor
17314,Generic
17315,Exploits
17316,Worms
17317,Generic
17318,Normal
17319,Generic
17320,Exploits
17321,Normal
17322,Generic
17323,Exploits
17324,Exploits
17325,Normal
17326,Worms
17327,Generic
17328,Fuzzers
17329,Generic
17330,Normal
17331,Normal
17332,Fuzzers
17333,DoS
17334,Generic
17335,Generic
17336,Reconnaissance
17337,Fuzzers
17338,Normal
17339,Worms
17340,Normal
17341,Normal
17342,Worms
17343,Fuzzers
17344,Fuzzers
17345,DoS
17346,Backdoor
17347,Exploits
17348,Backdoor
17349,Shellcode
17350,Analysis
17351,Exploits
17352,Shellcode
17353,Generic
17354,Generic
17355,Fuzzers
17356,Generic
17357,Normal
17358,Fuzzers
17359,Shellcode
17360,Reconnaissance
17361,Normal
17362,Analysis
17363,Worms
17364,Normal
17365,Generic
17366,Backdoor
17367,Fuzzers
17368,Generic
17369,Generic
17370,Generic
17371,Generic
17372,DoS
17373,Worms
17374,Generic
17375,Normal
17376,Generic
17377,Worms
17378,Generic
17379,Shellcode
17380,DoS
17381,Backdoor
17382,Analysis
17383,Generic
17384,DoS
17385,Shellcode
17386,Fuzzers
17387,Shellcode
17388,Reconnaissance
17389,Reconnaissance
17390,DoS
17391,Normal
17392,Shellcode
17393,Normal
17394,Backdoor
17395,Reconnaissance
17396,Backdoor
17397,Normal
17398,Normal
17399,Generic
17400,Normal
17401,Analysis
17402,Normal
17403,Exploits
17404,Exploits
17405,Generic
17406,Normal
17407,Fuzzers
17408,Generic
17409,Generic
17410,Generic
17411,Generic
17412,Generic
17413,Normal
17414,Normal
17415,Shellcode
17416,Worms
17417,Generic
17418,Generic
17419,Normal
17420,Normal
17421,Fuzzers
17422,Fuzzers
17423,Fuzzers
17424,Generic
17425,Generic
17426,Normal
17427,Generic
17428,Fuzzers
17429,Generic
17430,Reconnaissance
17431,Analysis
17432,Fuzzers
17433,Worms
17434,Fuzzers
17435,Shellcode
17436,Generic
17437,Reconnaissance
17438,Generic
17439,Exploits
17440,Shellcode
17441,Exploits
17442,Fuzzers
17443,Fuzzers
17444,Analysis
17445,Shellcode
17446,Normal
17447,Fuzzers
17448,Normal
17449,DoS
17450,Generic
17451,Exploits
17452,Exploits
17453,Backdoor
17454,Fuzzers
17455,Exploits
17456,Generic
17457,DoS
17458,Normal
17459,Exploits
17460,Shellcode
17461,Fuzzers
17462,Generic
17463,Generic
17464,Generic
17465,DoS
17466,Normal
17467,Generic
17468,Generic
17469,DoS
17470,Normal
17471,Fuzzers
17472,Normal
17473,Fuzzers
17474,Normal
17475,Normal
17476,Reconnaissance
17477,Shellcode
17478,Fuzzers
17479,Normal
17480,Generic
17481,Backdoor
17482,Worms
17483,Fuzzers
17484,Exploits
17485,Normal
17486,Shellcode
17487,DoS
17488,DoS
17489,Generic
17490,Generic
17491,Exploits
17492,Generic
17493,Generic
17494,Shellcode
17495,Normal
17496,Normal
17497,Reconnaissance
17498,Exploits
17499,Generic
17500,Shellcode
17501,Shellcode
17502,Normal
17503,Generic
17504,Worms
17505,Analysis
17506,Backdoor
17507,Worms
17508,Shellcode
17509,Shellcode
17510,Normal
17511,Generic
17512,Generic
17513,Fuzzers
17514,Generic
17515,Exploits
17516,Normal
17517,Exploits
17518,Reconnaissance
17519,Normal
17520,Normal
17521,Worms
17522,Exploits
17523,Shellcode
17524,Normal
17525,Normal
17526,Generic
17527,Shellcode
17528,Generic
17529,Generic
17530,DoS
17531,Normal
17532,Generic
17533,Normal
17534,Reconnaissance
17535,Generic
17536,Worms
17537,Exploits
17538,Exploits
17539,Fuzzers
17540,DoS
17541,Fuzzers
17542,Fuzzers
17543,Normal
17544,Generic
17545,DoS
17546,Fuzzers
17547,Fuzzers
17548,Fuzzers
17549,Normal
17550,Shellcode
17551,DoS
17552,Reconnaissance
17553,Fuzzers
17554,Generic
17555,Generic
17556,Generic
17557,Reconnaissance
17558,Fuzzers
17559,Generic
17560,Normal
17561,Analysis
17562,Generic
17563,Generic
17564,Analysis
17565,Reconnaissance
17566,Exploits
17567,Fuzzers
17568,Normal
17569,Normal
17570,Exploits
17571,Reconnaissance
17572,Analysis
17573,Normal
17574,Fuzzers
17575,Fuzzers
17576,Generic
17577,Fuzzers
17578,Fuzzers
17579,Generic
17580,Fuzzers
17581,Fuzzers
17582,Generic
17583,Fuzzers
17584,Generic
17585,Normal
17586,Generic
17587,Shellcode
17588,Fuzzers
17589,Reconnaissance
17590,Exploits
17591,Normal
17592,Reconnaissance
17593,Fuzzers
17594,Worms
17595,Worms
17596,Generic
17597,Fuzzers
17598,Backdoor
17599,Analysis
17600,Generic
17601,Generic
17602,Worms
17603,Backdoor
17604,Reconnaissance
17605,Reconnaissance
17606,Normal
17607,Analysis
17608,Normal
17609,Normal
17610,Fuzzers
17611,Reconnaissance
17612,Reconnaissance
17613,Exploits
17614,Analysis
17615,Worms
17616,Normal
17617,Generic
17618,Reconnaissance
17619,Normal
17620,Normal
17621,Normal
17622,Normal
17623,Generic
17624,Normal
17625,Shellcode
17626,Analysis
17627,Reconnaissance
17628,DoS
17629,Generic
17630,Normal
17631,Backdoor
17632,Analysis
17633,Analysis
17634,DoS
17635,Backdoor
17636,Analysis
17637,Fuzzers
17638,Normal
17639,Generic
17640,Normal
17641,Shellcode
17642,Generic
17643,DoS
17644,Generic
17645,Analysis
17646,Generic
17647,Fuzzers
17648,Normal
17649,DoS
17650,Normal
17651,Generic
17652,Fuzzers
17653,Fuzzers
17654,Exploits
17655,Fuzzers
17656,Generic
17657,Normal
17658,Reconnaissance
17659,Fuzzers
17660,Worms
17661,Reconnaissance
17662,Reconnaissance
17663,Reconnaissance
17664,Fuzzers
17665,Generic
17666,Exploits
17667,Generic
17668,Generic
17669,Shellcode
17670,Generic
17671,Normal
17672,Worms
17673,Fuzzers
17674,Generic
17675,Reconnaissance
17676,Normal
17677,Analysis
17678,Worms
17679,Exploits
17680,Generic
17681,Generic
17682,Fuzzers
17683,Generic
17684,Fuzzers
17685,Analysis
17686,Generic
17687,Normal
17688,Fuzzers
17689,Exploits
17690,Exploits
17691,Normal
17692,Generic
17693,Fuzzers
17694,DoS
17695,Normal
17696,Fuzzers
17697,Worms
17698,DoS
17699,Generic
17700,Generic
17701,Generic
17702,DoS
17703,Analysis
17704,Exploits
17705,Generic
17706,Generic
17707,Normal
17708,Generic
17709,Generic
17710,Fuzzers
17711,Normal
17712,Generic
17713,Normal
17714,Normal
17715,Fuzzers
17716,Reconnaissance
17717,Generic
17718,Normal
17719,Fuzzers
17720,Normal
17721,Normal
17722,Normal
17723,Fuzzers
17724,Shellcode
17725,Fuzzers
17726,Worms
17727,Reconnaissance
17728,Normal
17729,Normal
17730,Shellcode
17731,Reconnaissance
17732,Normal
17733,Normal
17734,Normal
17735,Normal
17736,Shellcode
17737,Normal
17738,DoS
17739,Backdoor
17740,Exploits
17741,Fuzzers
17742,Normal
17743,Generic
17744,Shellcode
17745,Normal
17746,Fuzzers
17747,Generic
17748,Generic
17749,Reconnaissance
17750,Generic
17751,Fuzzers
17752,Fuzzers
17753,Fuzzers
17754,Generic
17755,Backdoor
17756,Normal
17757,Fuzzers
17758,Normal
17759,Fuzzers
17760,DoS
17761,Generic
17762,Shellcode
17763,Normal
17764,Shellcode
17765,Generic
17766,Worms
17767,Exploits
17768,Fuzzers
17769,Normal
17770,Backdoor
17771,Generic
17772,Normal
17773,Reconnaissance
17774,Normal
17775,Generic
17776,Normal
17777,Normal
17778,Normal
17779,Generic
17780,Worms
17781,Generic
17782,Worms
17783,Fuzzers
17784,Generic
17785,Normal
17786,Normal
17787,Backdoor
17788,Generic
17789,Reconnaissance
17790,Backdoor
17791,Shellcode
17792,Analysis
17793,Analysis
17794,Exploits
17795,DoS
17796,Normal
17797,Generic
17798,Fuzzers
17799,Backdoor
17800,Normal
17801,Exploits
17802,DoS
17803,Worms
17804,Reconnaissance
17805,Fuzzers
17806,Fuzzers
17807,Normal
17808,Generic
17809,Backdoor
17810,Backdoor
17811,Backdoor
17812,Generic
17813,Fuzzers
17814,Shellcode
17815,Normal
17816,DoS
17817,Fuzzers
17818,Fuzzers
17819,Fuzzers
17820,Normal
17821,Backdoor
17822,Exploits
17823,Worms
17824,Worms
17825,Normal
17826,Normal
17827,Normal
17828,Fuzzers
17829,Backdoor
17830,Exploits
17831,Normal
17832,Generic
17833,Backdoor
17834,Fuzzers
17835,Shellcode
17836,Shellcode
17837,Worms
17838,Shellcode
17839,Normal
17840,Generic
17841,Generic
17842,Generic
17843,Normal
17844,Fuzzers
17845,Normal
17846,Generic
17847,Worms
17848,Shellcode
17849,Reconnaissance
17850,Generic
17851,Fuzzers
17852,Generic
17853,Normal
17854,Backdoor
17855,Exploits
17856,Reconnaissance
17857,Fuzzers
17858,Generic
17859,Generic
17860,Fuzzers
17861,Worms
17862,Reconnaissance
17863,Reconnaissance
17864,Exploits
17865,Generic
17866,Normal
17867,Normal
17868,Reconnaissance
17869,Fuzzers
17870,Fuzzers
17871,Fuzzers
17872,Generic
17873,Analysis
17874,Exploits
17875,Generic
17876,Generic
17877,Generic
17878,Fuzzers
17879,Fuzzers
17880,Fuzzers
17881,Exploits
17882,Normal
17883,Exploits
17884,Normal
17885,Exploits
17886,Fuzzers
17887,Fuzzers
17888,Generic
17889,Generic
17890,Normal
17891,Normal
17892,Exploits
17893,Worms
17894,Exploits
17895,Normal
17896,Worms
17897,Generic
17898,Generic
17899,Fuzzers
17900,Generic
17901,Analysis
17902,Normal
17903,Exploits
17904,Generic
17905,Reconnaissance
17906,Normal
17907,Generic
17908,Generic
17909,Generic
17910,Normal
17911,Backdoor
17912,Generic
17913,Fuzzers
17914,DoS
17915,DoS
17916,Generic
17917,Normal
17918,Normal
17919,Generic
17920,Exploits
17921,Generic
17922,Exploits
17923,Fuzzers
17924,Reconnaissance
17925,Normal
17926,Reconnaissance
17927,DoS
17928,Normal
17929,Backdoor
17930,Backdoor
17931,Generic
17932,Generic
17933,Generic
17934,Normal
17935,Exploits
17936,Normal
17937,Exploits
17938,Generic
17939,Generic
17940,Generic
17941,Normal
17942,Normal
17943,Generic
17944,Exploits
17945,Generic
17946,Fuzzers
17947,Worms
17948,Analysis
17949,Reconnaissance
17950,Generic
17951,Backdoor
17952,Generic
17953,Fuzzers
17954,Exploits
17955,Analysis
17956,Generic
17957,Normal
17958,DoS
17959,Worms
17960,Exploits
17961,Fuzzers
17962,DoS
17963,Analysis
17964,Worms
17965,Exploits
17966,Normal
17967,Shellcode
17968,DoS
17969,Generic
17970,Analysis
17971,Analysis
17972,Fuzzers
17973,Generic
17974,Generic
17975,Normal
17976,Shellcode
17977,Reconnaissance
17978,Normal
17979,Generic
17980,Analysis
17981,Fuzzers
17982,Reconnaissance
17983,Generic
17984,Generic
17985,Reconnaissance
17986,Normal
17987,Reconnaissance
17988,Analysis
17989,Backdoor
17990,Normal
17991,Exploits
17992,Shellcode
17993,Analysis
17994,Normal
17995,Exploits
17996,Fuzzers
17997,Reconnaissance
17998,Normal
17999,Fuzzers
18000,Shellcode
18001,Generic
18002,Normal
18003,Analysis
18004,Normal
18005,Exploits
18006,DoS
18007,Generic
18008,Reconnaissance
18009,Exploits
18010,Normal
18011,Exploits
18012,Normal
18013,Exploits
18014,Worms
18015,Normal
18016,Fuzzers
18017,Exploits
18018,Exploits
18019,Generic
18020,Fuzzers
18021,Exploits
18022,Reconnaissance
18023,Fuzzers
18024,Worms
18025,Generic
18026,Normal
18027,Worms
18028,Reconnaissance
18029,Normal
18030,Exploits
18031,Shellcode
18032,Generic
18033,Fuzzers
18034,Shellcode
18035,DoS
18036,Reconnaissance
18037,Normal
18038,Normal
18039,Normal
18040,Normal
18041,Analysis
18042,Worms
18043,Exploits
18044,Worms
18045,Reconnaissance
18046,Normal
18047,Fuzzers
18048,Normal
18049,Normal
18050,Generic
18051,Backdoor
18052,Normal
18053,Normal
18054,Generic
18055,Fuzzers
18056,Analysis
18057,Fuzzers
18058,Normal
18059,Fuzzers
18060,Generic
18061,Reconnaissance
18062,Generic
18063,Fuzzers
18064,Normal
18065,Normal
18066,Normal
18067,Reconnaissance
18068,Backdoor
18069,Normal
18070,Exploits
18071,Fuzzers
18072,Backdoor
18073,Exploits
18074,Exploits
18075,Fuzzers
18076,Exploits
18077,Fuzzers
18078,Shellcode
18079,Reconnaissance
18080,Normal
18081,Generic
18082,Generic
18083,Normal
18084,Backdoor
18085,Fuzzers
18086,Generic
18087,Normal
18088,Analysis
18089,Generic
18090,Worms
18091,Fuzzers
18092,Generic
18093,Reconnaissance
18094,Shellcode
18095,Generic
18096,Fuzzers
18097,Exploits
18098,Generic
18099,Backdoor
18100,Worms
18101,Exploits
18102,Normal
18103,Reconnaissance
18104,Shellcode
18105,Generic
18106,Backdoor
18107,Exploits
18108,DoS
18109,Normal
18110,Exploits
18111,Generic
18112,Analysis
18113,DoS
18114,Reconnaissance
18115,Shellcode
18116,Normal
18117,Reconnaissance
18118,Exploits
18119,Analysis
18120,Generic
18121,Shellcode
18122,Normal
18123,Normal
18124,Fuzzers
18125,Generic
18126,Generic
18127,Worms
18128,Reconnaissance
18129,Analysis
18130,Generic
18131,Worms
18132,Exploits
18133,Reconnaissance
18134,Normal
18135,Fuzzers
18136,Reconnaissance
18137,Reconnaissance
18138,Generic
18139,Generic
18140,Generic
18141,Fuzzers
18142,Reconnaissance
18143,Generic
18144,Fuzzers
18145,Shellcode
18146,Exploits
18147,Exploits
18148,DoS
18149,Fuzzers
18150,Generic
18151,Generic
18152,Generic
18153,Generic
18154,Generic
18155,Fuzzers
18156,Generic
18157,Shellcode
18158,Normal
18159,Fuzzers
18160,Worms
18161,Generic
18162,Normal
18163,Normal
18164,Worms
18165,Generic
18166,Worms
18167,Exploits
18168,Shellcode
18169,Reconnaissance
18170,Reconnaissance
18171,Generic
18172,Generic
18173,Normal
18174,Exploits
18175,Analysis
18176,Exploits
18177,Worms
18178,Backdoor
18179,Normal
18180,Generic
18181,Exploits
18182,Reconnaissance
18183,Exploits
18184,Backdoor
18185,Fuzzers
18186,DoS
18187,DoS
18188,Shellcode
18189,Shellcode
18190,Generic
18191,Generic
18192,Reconnaissance
18193,Normal
18194,Generic
18195,Normal
18196,Normal
18197,Generic
18198,Reconnaissance
18199,Backdoor
18200,Worms
18201,Analysis
18202,Generic
18203,Exploits
18204,Generic
18205,Generic
18206,Fuzzers
18207,Worms
18208,Shellcode
18209,Generic
18210,Generic
18211,Backdoor
18212,Normal
18213,Generic
18214,Reconnaissance
18215,Generic
18216,Generic
18217,Normal
18218,Exploits
18219,Shellcode
18220,Analysis
18221,Fuzzers
18222,Exploits
18223,Generic
18224,Fuzzers
18225,Generic
18226,Generic
18227,Normal
18228,Generic
18229,Backdoor
18230,Exploits
18231,Shellcode
18232,Reconnaissance
18233,Generic
18234,Generic
18235,Shellcode
18236,Normal
18237,Shellcode
18238,Exploits
18239,Normal
18240,Worms
18241,Generic
18242,Backdoor
18243,Fuzzers
18244,Normal
18245,Worms
18246,DoS
18247,Backdoor
18248,Reconnaissance
18249,Generic
18250,Fuzzers
18251,Fuzzers
18252,Generic
18253,Normal
18254,Generic
18255,Generic
18256,Normal
18257,Generic
18258,Normal
18259,DoS
18260,Shellcode
18261,Reconnaissance
18262,Normal
18263,Normal
18264,Normal
18265,Generic
18266,Generic
18267,Worms
18268,Fuzzers
18269,DoS
18270,Exploits
18271,Generic
18272,Generic
18273,Shellcode
18274,Shellcode
18275,Shellcode
18276,Worms
18277,Analysis
18278,Normal
18279,Exploits
18280,Normal
18281,DoS
18282,Shellcode
18283,Normal
18284,DoS
18285,Generic
18286,Fuzzers
18287,Normal
18288,DoS
18289,Normal
18290,Generic
18291,Worms
18292,Exploits
18293,Shellcode
18294,Normal
18295,Fuzzers
18296,Fuzzers
18297,Backdoor
18298,DoS
18299,Generic
18300,Exploits
18301,Generic
18302,Analysis
18303,Shellcode
18304,Shellcode
18305,Normal
18306,Exploits
18307,Backdoor
18308,Generic
18309,Exploits
18310,Generic
18311,Fuzzers
18312,Worms
18313,Fuzzers
18314,Analysis
18315,Shellcode
18316,Normal
18317,Shellcode
18318,Analysis
18319,Reconnaissance
18320,Generic
18321,Generic
18322,Analysis
18323,Normal
18324,Shellcode
18325,Worms
18326,Analysis
18327,Generic
18328,Analysis
18329,Reconnaissance
18330,Exploits
18331,Fuzzers
18332,Reconnaissance
18333,Fuzzers
18334,Fuzzers
18335,Normal
18336,Exploits
18337,DoS
18338,Worms
18339,Normal
18340,Normal
18341,Generic
18342,Exploits
18343,Generic
18344,Worms
18345,Generic
18346,Normal
18347,Normal
18348,Normal
18349,Shellcode
18350,Reconnaissance
18351,Generic
18352,Exploits
18353,Shellcode
18354,Analysis
18355,Normal
18356,Worms
18357,Worms
18358,Fuzzers
18359,Generic
18360,Shellcode
18361,Backdoor
18362,Generic
18363,Analysis
18364,Generic
18365,Normal
18366,Shellcode
18367,Generic
18368,Worms
18369,Generic
18370,Normal
18371,Generic
18372,Fuzzers
18373,Backdoor
18374,Worms
18375,Backdoor
18376,Generic
18377,Reconnaissance
18378,Fuzzers
18379,Fuzzers
18380,Reconnaissance
18381,Normal
18382,Normal
18383,Normal
18384,Normal
18385,Generic
18386,Generic
18387,Worms
18388,Backdoor
18389,Exploits
18390,Normal
18391,Fuzzers
18392,Backdoor
18393,Fuzzers
18394,Generic
18395,Generic
18396,Worms
18397,Generic
18398,Normal
18399,Exploits
18400,Normal
18401,DoS
18402,Normal
18403,Generic
18404,Reconnaissance
18405,Reconnaissance
18406,DoS
18407,Normal
18408,Fuzzers
18409,Generic
18410,Normal
18411,DoS
18412,Generic
18413,Exploits
18414,Generic
18415,DoS
18416,Fuzzers
18417,Exploits
18418,Generic
18419,Normal
18420,Generic
18421,Reconnaissance
18422,Exploits
18423,Fuzzers
18424,Analysis
18425,Backdoor
18426,Backdoor
18427,Normal
18428,Exploits
18429,Exploits
18430,Analysis
18431,Reconnaissance
18432,Normal
18433,Worms
18434,Normal
18435,Normal
18436,Fuzzers
18437,Exploits
18438,Fuzzers
18439,Worms
18440,Fuzzers
18441,Analysis
18442,Shellcode
18443,Reconnaissance
18444,Reconnaissance
18445,Generic
18446,Analysis
18447,Normal
18448,Normal
18449,Generic
18450,Analysis
18451,Normal
18452,Fuzzers
18453,Fuzzers
18454,Fuzzers
18455,Generic
18456,Generic
18457,Fuzzers
18458,Normal
18459,Fuzzers
18460,Backdoor
18461,Normal
18462,Normal
18463,Analysis
18464,Fuzzers
18465,Fuzzers
18466,Backdoor
18467,Reconnaissance
18468,Fuzzers
18469,Normal
18470,Generic
18471,Generic
18472,Exploits
18473,Exploits
18474,Fuzzers
18475,Normal
18476,Worms
18477,Backdoor
18478,Worms
18479,Normal
18480,Exploits
18481,Analysis
18482,Shellcode
18483,Generic
18484,Normal
18485,Shellcode
18486,Normal
18487,Generic
18488,Reconnaissance
18489,Normal
18490,Normal
18491,Fuzzers
18492,Normal
18493,Shellcode
18494,Exploits
18495,Generic
18496,Generic
18497,Normal
18498,Reconnaissance
18499,Normal
18500,Generic
18501,Exploits
18502,Normal
18503,Normal
18504,Reconnaissance
18505,Exploits
18506,Worms
18507,Normal
18508,Worms
18509,Exploits
18510,Normal
18511,Generic
18512,Normal
18513,Normal
18514,Normal
18515,DoS
18516,Generic
18517,Normal
18518,Normal
18519,Exploits
18520,Worms
18521,Reconnaissance
18522,Normal
18523,Fuzzers
18524,Generic
18525,Shellcode
18526,Worms
18527,Fuzzers
18528,DoS
18529,Fuzzers
18530,Normal
18531,Normal
18532,Normal
18533,Generic
18534,Backdoor
18535,Normal
18536,Shellcode
18537,Analysis
18538,Shellcode
18539,Generic
18540,Generic
18541,Fuzzers
18542,Generic
18543,Shellcode
18544,Worms
18545,Fuzzers
18546,Generic
18547,Generic
18548,Normal
18549,Normal
18550,Fuzzers
18551,Generic
18552,Normal
18553,Reconnaissance
18554,Worms
18555,Normal
18556,Fuzzers
18557,Generic
18558,Normal
18559,Analysis
18560,Analysis
18561,Generic
18562,Fuzzers
18563,Reconnaissance
18564,Normal
18565,Generic
18566,Normal
18567,Normal
18568,Generic
18569,Shellcode
18570,Generic
18571,Generic
18572,Reconnaissance
18573,Backdoor
18574,Backdoor
18575,Backdoor
18576,Reconnaissance
18577,Normal
18578,Normal
18579,Exploits
18580,Generic
18581,Generic
18582,Normal
18583,Generic
18584,Generic
18585,Fuzzers
18586,Generic
18587,Fuzzers
18588,Fuzzers
18589,Generic
18590,Reconnaissance
18591,Fuzzers
18592,Exploits
18593,Generic
18594,Backdoor
18595,Backdoor
18596,Worms
18597,Exploits
18598,Backdoor
18599,Reconnaissance
18600,Normal
18601,DoS
18602,Exploits
18603,Normal
18604,Generic
18605,Normal
18606,Worms
18607,Normal
18608,Normal
18609,Fuzzers
18610,Backdoor
18611,Normal
18612,Generic
18613,Exploits
18614,Generic
18615,Shellcode
18616,Normal
18617,Worms
18618,Analysis
18619,DoS
18620,Normal
18621,Generic
18622,Worms
18623,Generic
18624,Reconnaissance
18625,Normal
18626,Worms
18627,Shellcode
18628,Generic
18629,Fuzzers
18630,Normal
18631,Shellcode
18632,Analysis
18633,Normal
18634,DoS
18635,Generic
18636,Fuzzers
18637,Normal
18638,Normal
18639,Normal
18640,Reconnaissance
18641,Generic
18642,Fuzzers
18643,Exploits
18644,DoS
18645,Exploits
18646,Exploits
18647,Worms
18648,Fuzzers
18649,Generic
18650,Fuzzers
18651,Generic
18652,Generic
18653,Fuzzers
18654,Shellcode
18655,Analysis
18656,Fuzzers
18657,Fuzzers
18658,DoS
18659,Generic
18660,Normal
18661,Exploits
18662,Normal
18663,Fuzzers
18664,Generic
18665,Backdoor
18666,Generic
18667,Normal
18668,Backdoor
18669,Normal
18670,Shellcode
18671,Normal
18672,Shellcode
18673,Exploits
18674,Fuzzers
18675,Worms
18676,Backdoor
18677,Normal
18678,Normal
18679,Normal
18680,Normal
18681,Normal
18682,Fuzzers
18683,Normal
18684,Shellcode
18685,Fuzzers
18686,Reconnaissance
18687,Fuzzers
18688,Reconnaissance
18689,Generic
18690,Exploits
18691,Generic
18692,Generic
18693,Shellcode
18694,Normal
18695,Generic
18696,Normal
18697,Normal
18698,DoS
18699,DoS
18700,Analysis
18701,DoS
18702,Normal
18703,Reconnaissance
18704,Fuzzers
18705,Normal
18706,Normal
18707,Normal
18708,Generic
18709,Reconnaissance
18710,Generic
18711,Fuzzers
18712,Shellcode
18713,Exploits
18714,Generic
18715,Fuzzers
18716,Reconnaissance
18717,Generic
18718,Normal
18719,DoS
18720,Fuzzers
18721,Backdoor
18722,Normal
18723,DoS
18724,Shellcode
18725,Reconnaissance
18726,Normal
18727,Generic
18728,DoS
18729,Normal
18730,Fuzzers
18731,Generic
18732,Fuzzers
18733,Normal
18734,Generic
18735,Normal
18736,Generic
18737,Normal
18738,Generic
18739,Generic
18740,DoS
18741,Exploits
18742,Normal
18743,Fuzzers
18744,Normal
18745,DoS
18746,Exploits
18747,Fuzzers
18748,Normal
18749,Exploits
18750,Generic
18751,Fuzzers
18752,Generic
18753,Exploits
18754,Generic
18755,Generic
18756,Normal
18757,Normal
18758,Fuzzers
18759,Fuzzers
18760,Shellcode
18761,Exploits
18762,Normal
18763,Normal
18764,Analysis
18765,Generic
18766,Normal
18767,Generic
18768,Generic
18769,Fuzzers
18770,Generic
18771,Generic
18772,Normal
18773,Shellcode
18774,Normal
18775,Generic
18776,Generic
18777,Fuzzers
18778,Generic
18779,Backdoor
18780,Generic
18781,Worms
18782,Analysis
18783,Generic
18784,Worms
18785,Fuzzers
18786,Normal
18787,Generic
18788,Generic
18789,Normal
18790,Normal
18791,Normal
18792,Generic
18793,Worms
18794,Normal
18795,Fuzzers
18796,Analysis
18797,Fuzzers
18798,Fuzzers
18799,Reconnaissance
18800,Shellcode
18801,Reconnaissance
18802,Normal
18803,Backdoor
18804,Reconnaissance
18805,DoS
18806,Normal
18807,Normal
18808,Normal
18809,Fuzzers
18810,Fuzzers
18811,Reconnaissance
18812,Generic
18813,Reconnaissance
18814,Reconnaissance
18815,Generic
18816,Exploits
18817,Worms
18818,Shellcode
18819,Backdoor
18820,Generic
18821,Worms
18822,Exploits
18823,Normal
18824,Fuzzers
18825,Reconnaissance
18826,Normal
18827,Fuzzers
18828,Generic
18829,Fuzzers
18830,Shellcode
18831,Normal
18832,Fuzzers
18833,Normal
18834,Normal
18835,Backdoor
18836,Normal
18837,Normal
18838,Worms
18839,Exploits
18840,Shellcode
18841,Generic
18842,Fuzzers
18843,Normal
18844,Fuzzers
18845,Worms
18846,Normal
18847,Generic
18848,Exploits
18849,DoS
18850,Analysis
18851,Fuzzers
18852,Generic
18853,Generic
18854,Exploits
18855,Generic
18856,Normal
18857,Fuzzers
18858,Exploits
18859,DoS
18860,Normal
18861,Generic
18862,Worms
18863,Normal
18864,Backdoor
18865,Reconnaissance
18866,Shellcode
18867,Normal
18868,Backdoor
18869,Generic
18870,Backdoor
18871,Worms
18872,Shellcode
18873,Exploits
18874,Reconnaissance
18875,Shellcode
18876,Generic
18877,Generic
18878,Backdoor
18879,Analysis
18880,Shellcode
18881,DoS
18882,Shellcode
18883,Analysis
18884,Exploits
18885,Analysis
18886,Generic
18887,Fuzzers
18888,Normal
18889,Shellcode
18890,Exploits
18891,Worms
18892,Generic
18893,Normal
18894,Reconnaissance
18895,Reconnaissance
18896,Fuzzers
18897,Fuzzers
18898,DoS
18899,Fuzzers
18900,Exploits
18901,Generic
18902,Shellcode
18903,Worms
18904,Generic
18905,DoS
18906,Worms
18907,Fuzzers
18908,Generic
18909,Generic
18910,Generic
18911,Generic
18912,Normal
18913,Generic
18914,DoS
18915,Exploits
18916,Generic
18917,Shellcode
18918,Generic
18919,Normal
18920,Shellcode
18921,Generic
18922,Normal
18923,Shellcode
18924,Normal
18925,Generic
18926,DoS
18927,DoS
18928,Worms
18929,Generic
18930,Exploits
18931,Shellcode
18932,Worms
18933,Normal
18934,Generic
18935,Generic
18936,Generic
18937,Normal
18938,Shellcode
18939,Generic
18940,DoS
18941,Fuzzers
18942,Fuzzers
18943,Generic
18944,Fuzzers
18945,Generic
18946,Normal
18947,Fuzzers
